step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud,transaction_id
8129,C006033,65,F,38734,Store A,81446,Clothing,513.95,0,027d1ae9-00b6-4192-9836-cca55ab1b2aa
5157,C006034,51,F,60605,Store B,59278,Clothing,105.18,0,42b59ece-8ddb-4648-bb68-0e48341e5eb6
4813,C006035,75,F,29590,Store C,93399,Clothing,703.68,0,00f1d7f2-b29e-43b4-b929-af9587166d32
8651,C006036,65,M,33096,Store D,56474,Clothing,275.93,0,65d28fe1-4ac6-4ddb-9551-f52773b64fe8
9894,C006037,35,M,62142,Store E,34894,Travel,15042.12,1,2522f22e-aed9-4c49-8161-ecb3a329943b
8819,C006038,19,M,53261,Store F,28872,Clothing,358.24,0,65737e24-8b71-4a11-bf7e-01868487f150
2457,C006039,33,M,86986,Store G,55749,Groceries,721.57,0,71224540-bfb1-4996-82ee-7ebcc5c9bf65
207,C006040,46,F,66698,Store H,22406,Gifts,10509.84,1,1c59bcc2-1b7f-49f5-82d4-7e51dd667dd4
1357,C006041,50,M,60502,Store I,80409,Utilities,941.78,0,3a2e5011-972f-4472-a5af-2d8d72845603
7462,C006042,33,M,57984,Store J,90561,Gifts,7050.09,1,01fb63af-2a24-492f-940e-04e6a828b8e9
7157,C006043,52,F,66490,Store K,38671,Utilities,77.72,0,e6d1ac67-25ac-45b1-920c-e39cdc059feb
8152,C006044,64,M,48202,Store L,81637,Clothing,783.39,0,dc963ffb-f61a-429e-89ed-d91e42905e40
6523,C006045,79,M,71445,Store M,97197,Dining,407.31,0,1d1724fb-0e7e-4045-a9e0-aa1d8e2a0a50
2674,C006046,60,M,95869,Store N,26182,Electronics,470.92,0,287a22da-3a28-4439-a189-89158714553f
1050,C006047,59,M,93199,Store O,48604,Utilities,934.48,0,611f83c9-9c9f-4cba-9404-1fdcf5eae441
6824,C006048,34,F,59972,Store P,71525,Groceries,594.02,0,a17d99f0-59fe-491f-b002-4d22c20c9df0
2592,C006049,21,F,19535,Store Q,73365,Clothing,663.57,0,fc1537d6-da15-437c-8f10-e4a327c005ca
6877,C006050,66,M,48887,Store R,45176,Utilities,29.27,0,22c0c7ab-c4a6-4113-a4d7-224c18487b50
4005,C006051,21,F,28679,Store S,12839,Electronics,673.81,0,019e3dba-0762-4439-9613-d34a94baab2c
5974,C006052,68,M,78096,Store T,79990,Clothing,394.47,0,3ed9b617-6f82-4e3b-a8e2-581cd503dfa3
8283,C006053,42,M,98901,Store U,24214,Travel,11903.22,1,1ba150f5-c388-4c30-8667-f0b9f9ea594c
8668,C006054,50,M,86281,Store V,33938,Groceries,809.97,0,f6bcf6fd-becd-4831-903e-e67f2cd7115e
8057,C006055,31,F,10030,Store W,82950,Luxury,12856.9,1,64236795-6621-44ec-953c-7c9d2988e567
2047,C006056,41,F,68996,Store X,73413,Groceries,987.0,0,b5b38d54-b6a4-477b-8909-29abfbd3e58c
5308,C006057,28,F,18132,Store Y,44693,Electronics,798.84,0,0f9f9337-97d7-4a41-bd7a-201bc727def4
7737,C006058,42,F,92805,Store Z,25457,Dining,731.31,0,ccf5b15f-3e0d-472f-b18f-095f06e1e666
3691,C006059,45,F,66644,Store A,48862,Jewelry,13830.3,1,b0e7f053-be3c-4d61-aece-7b50a3d9fb76
3267,C006060,24,F,31227,Store B,99553,Dining,418.27,0,d591fff0-a926-4b8f-920e-46315eda8af2
4630,C006061,66,M,28674,Store C,11976,Utilities,62.34,0,62f774a7-1ec2-4008-a7e5-ddb584e65c95
2746,C006062,53,F,79430,Store D,63781,Clothing,28.31,0,69918031-10a5-4f3b-b300-49b3a8297516
7024,C006063,27,M,14596,Store E,61234,Groceries,56.29,0,45382533-c72b-430f-ae07-08ad1b600001
8277,C006064,66,M,26588,Store F,20921,Dining,959.25,0,42d0c692-5919-4b39-9dab-877cfa3515cb
2640,C006065,53,F,64654,Store G,68507,Dining,329.98,0,72deb2f0-cb82-4ba4-8093-0f21672f55c0
4937,C006066,48,M,37226,Store H,72563,Clothing,703.6,0,e2238653-091a-4f10-8bac-5f0ec42e8810
77,C006067,36,M,22453,Store I,41709,Groceries,598.37,0,6d97ab54-27e2-422c-9eef-7b7ac21c14e6
6474,C006068,35,M,69552,Store J,13444,Travel,13575.02,1,4b91bed7-1257-4784-b15f-a7364560cf74
3505,C006069,66,F,73692,Store K,43526,Dining,583.45,0,87714e28-60c2-48d9-a1fb-fe3b7035576e
2425,C006070,23,F,34524,Store L,29478,Luxury,9534.44,1,1b044393-7e3e-4be0-ab0c-e2406e21ca5f
6485,C006071,45,M,41843,Store M,73332,Utilities,887.67,0,8a904c9d-f7d0-49b9-8884-fc202525658d
5297,C006072,24,F,73140,Store N,14379,Travel,18788.09,1,33b891e3-6a7b-4a3f-8f81-fff5210c3270
6568,C006073,55,M,22744,Store O,26496,Clothing,648.08,0,4a60fb3b-f8ff-4dac-ba63-e61629a80ef8
6087,C006074,74,F,92146,Store P,61572,Clothing,865.31,0,ca9b36a9-558a-4786-bc79-845eb6211198
2222,C006075,29,M,48910,Store Q,38868,Dining,69.38,0,c63ebc7b-acd0-4012-a2f9-6745d676e96e
406,C006076,58,M,17482,Store R,15283,Dining,109.39,0,76a4a2cb-b0b5-4078-9856-bcc271f5fbec
2130,C006077,67,F,50081,Store S,88716,Dining,563.48,0,5d2f0fdb-6c70-42dd-82c8-bda0d959dbe7
6835,C006078,80,F,42024,Store T,27205,Electronics,848.04,0,ca21a296-dc9b-481a-b4d2-d04a0203e18a
398,C006079,80,F,99210,Store U,64916,Electronics,322.28,0,0096ebbb-9a44-447d-b7ba-2df3345b3ceb
9993,C006080,51,F,24030,Store V,86173,Dining,552.58,0,37202be2-5675-40e1-9d33-ebb64e4ebded
3474,C006081,42,F,35472,Store W,55246,Clothing,19.86,0,b6f4e92f-fbb9-4d96-8f13-8e47a410e81f
4990,C006082,34,M,85048,Store X,60971,Groceries,986.76,0,297ac83e-da81-4eb1-b347-45bba1e24afa
3927,C006083,70,M,29045,Store Y,57596,Dining,769.31,0,4aedb626-aa8d-4325-be0c-35ab66f09099
1945,C006084,50,M,37135,Store Z,35842,Gifts,10421.29,1,7c9d9bae-77b1-42d6-8c5d-b9f6c6d85706
8630,C006085,40,F,74273,Store A,33015,Gifts,19745.19,1,ac079e7b-9ee7-4b0b-8215-25349a653179
5392,C006086,26,F,60677,Store B,34395,Utilities,101.5,0,4d36a022-cb55-47ed-9b7d-2f0c2ae65af3
5400,C006087,23,M,95670,Store C,92195,Groceries,469.53,0,10441d6c-b912-4cd1-8556-1bd22644e1e5
223,C006088,79,M,90286,Store D,73090,Dining,68.26,0,ff38f3e1-08af-4d9b-8d45-f0f1ea8fe4e3
1611,C006089,19,M,23733,Store E,37487,Groceries,341.62,0,f366d237-cbcc-4740-8867-999f876a28bb
7831,C006090,55,M,72113,Store F,35906,Dining,227.17,0,a7201041-825a-4f3a-8b9c-41df79a09a96
4605,C006091,26,F,93016,Store G,20535,Groceries,323.39,0,d47a5369-cbac-4526-884a-05e3652fa575
4001,C006092,20,M,73832,Store H,91088,Groceries,947.94,0,6b225753-0bd7-4b0c-8117-730075a1e130
2665,C006093,33,F,13098,Store I,60539,Gifts,11407.8,1,5dea7dd4-919c-4c53-a11e-6ed294fa624e
1066,C006094,42,M,95160,Store J,79531,Groceries,331.61,0,3f3febb9-7bb7-4ea0-a7f9-18322e2f8359
5365,C006095,41,F,67119,Store K,33477,Groceries,644.36,0,7dae5be8-3326-465f-b075-d6ceff657c9f
9469,C006096,64,F,65880,Store L,40977,Dining,686.54,0,ad674bba-2d05-4c49-8574-9bf404f74a90
5394,C006097,46,F,64480,Store M,87837,Clothing,983.93,0,4124792e-dc4a-428b-9afd-9cc48713dec5
7103,C006098,61,F,50546,Store N,98619,Groceries,550.6,0,134d178f-8725-44db-9ee2-0007c3aea398
7502,C006099,72,M,53887,Store O,23295,Clothing,755.04,0,04d94779-322f-412a-b0f8-9c9dcd26c597
604,C006100,57,M,24250,Store P,73697,Clothing,388.34,0,5d49b21a-498c-4223-90f6-de566a79aa8c
5131,C006101,43,M,46382,Store Q,52023,Travel,7565.49,1,3d5732ef-3d43-49ad-b888-4160c9d6b5d0
6296,C006102,55,F,59999,Store R,98810,Dining,435.54,0,e3f46cc5-31bd-43f7-bb02-79f50f36574f
8381,C006103,52,M,57022,Store S,54265,Electronics,424.59,0,7daefa29-3c68-42b7-8e04-96594307117b
7104,C006104,40,M,45472,Store T,48673,Clothing,426.41,0,553a049c-27cf-43c6-b3c0-7beca4598a7f
8868,C006105,21,M,98674,Store U,61055,Groceries,698.47,0,811fde87-3121-4af5-a400-5c977942d0d5
638,C006106,76,F,13893,Store V,13361,Dining,411.88,0,04926f4f-7f2f-4f0d-ae03-49bef0ab1bd6
1845,C006107,59,F,87109,Store W,68198,Utilities,954.62,0,c05a2232-a58a-4eda-b6f6-4fd376b9eeab
47,C006108,31,F,86799,Store X,86623,Dining,982.92,0,85c87a15-74d8-4ff3-831a-9c36f96695fa
820,C006109,70,M,72086,Store Y,38626,Electronics,528.13,0,78935eae-27df-42e8-b96c-a51da9ca0ae4
3808,C006110,73,M,47301,Store Z,38388,Dining,562.86,0,d4f2870e-8b6c-4253-8a76-39ae53ae6b4c
3023,C006111,64,M,61594,Store A,85643,Luxury,11114.4,1,0e521cd2-1655-4cfb-adf6-1f72391c3515
1081,C006112,56,F,77261,Store B,94918,Dining,362.04,0,713264e7-3d7b-4098-ab4a-6118f09fc0c7
3147,C006113,24,M,50109,Store C,27725,Utilities,985.47,0,07212f7f-2817-4fb8-b28c-0b7f4b48a300
1278,C006114,25,F,69087,Store D,12455,Gifts,5609.85,1,0d23aace-3140-4651-a022-e0b7a66f6a1d
6742,C006115,59,F,92245,Store E,13792,Electronics,415.99,0,1ab03bbd-d466-4a8e-8cb0-bc221ea12c49
2218,C006116,68,F,53190,Store F,37727,Travel,7270.11,1,2d2257f4-6e8a-4149-a37c-b4736ac15166
5266,C006117,36,F,73722,Store G,54838,Clothing,729.02,0,fef2943c-63ea-4973-81f1-82e0d46d87a2
2887,C006118,19,M,12666,Store H,48632,Electronics,202.5,0,1602b38a-2348-4c3d-8d32-cebd67780d4f
5635,C006119,64,M,63513,Store I,91733,Utilities,885.8,0,38a67f5f-0a33-4f54-aad3-7a026c3883f3
8988,C006120,18,F,82688,Store J,98911,Utilities,380.73,0,2178a7f9-6dfe-4450-bbf6-efdf64a628cd
3329,C006121,59,M,80314,Store K,97816,Electronics,917.98,0,e57e044b-464c-4a35-a2b4-b35cfe360ac1
7294,C006122,55,F,26169,Store L,11308,Dining,986.7,0,e5158db1-11da-4223-8302-140076a6c92f
3007,C006123,71,M,27668,Store M,26315,Utilities,773.46,0,3d09849c-3460-4571-a523-40238be24fc8
6959,C006124,30,M,93298,Store N,50857,Electronics,626.93,0,81c65e40-749a-40c3-bc08-a7253cfb7097
7973,C006125,59,F,61810,Store O,99717,Travel,7248.52,1,eeefe8e7-eeb0-485b-a5cb-93529b56436a
4144,C006126,61,F,29945,Store P,19893,Dining,933.73,0,e43ef352-0f4e-42a2-a892-44befce9527b
5518,C006127,41,F,65159,Store Q,88233,Electronics,779.1,0,f1df9df1-9a69-42a4-9378-805d234ac891
1219,C006128,49,F,97372,Store R,78749,Groceries,295.17,0,fb725c71-0f7f-441d-9773-d99719a4f4a2
8019,C006129,47,M,20079,Store S,18438,Clothing,473.82,0,c34d460a-e9c9-434b-be86-d6b75db86367
9953,C006130,23,F,28362,Store T,44992,Utilities,76.99,0,115a2ff0-df55-4fe4-a14c-31b497c1f76a
8917,C006131,55,M,22919,Store U,78394,Dining,662.41,0,21dc1c2a-d1c9-4937-a77a-071761ca688d
1345,C006132,50,F,30800,Store V,93287,Dining,134.01,0,be54ddfb-f753-4083-ba0f-fc657e35e897
138,C006133,61,M,89294,Store W,38935,Clothing,655.02,0,48807545-5504-4b36-bf87-785db6733afa
4451,C006134,72,F,64648,Store X,87991,Luxury,15073.3,1,e0c3ec1a-856d-4f2d-84c3-d7642bfaa8be
4907,C006135,40,M,67026,Store Y,59854,Clothing,331.38,0,e910ca95-ccf6-4d8e-b105-9419b4125eef
2760,C006136,27,M,61376,Store Z,85651,Electronics,949.18,0,0dea279b-dde3-4c64-8c49-291f3d8de8c9
59,C006137,74,M,24156,Store A,60702,Dining,781.17,0,39ba3bcb-3026-4309-89d3-f99c32eac08d
771,C006138,63,F,53039,Store B,65823,Electronics,501.77,0,cca3423a-2846-45be-8481-fa5cddaf5f28
389,C006139,32,F,26239,Store C,93253,Dining,919.38,0,c08c0176-6b57-4821-bb56-29358c59284d
3423,C006140,77,F,17089,Store D,73102,Gifts,17837.65,1,562cf9fc-2bcd-4f88-b7e7-1900d5f56a57
7013,C006141,40,F,23014,Store E,60950,Dining,695.3,0,404d7f16-1301-45a8-a738-de368c0733f3
4853,C006142,73,M,60105,Store F,62607,Electronics,161.44,0,ab5935f9-5eca-46f9-9225-c05d94a96443
596,C006143,53,M,70211,Store G,78901,Clothing,502.1,0,4462052d-7532-4084-b37d-e14b05db956e
8628,C006144,74,M,98854,Store H,61779,Gifts,17966.34,1,7dd1caf7-d129-4937-b4e1-68383061dd92
9666,C006145,80,F,15917,Store I,44852,Utilities,612.8,0,0ddf3e18-0c10-4052-8bbb-c9b4c2c45860
1983,C006146,79,M,25350,Store J,71986,Utilities,550.06,0,8ea3630a-98cf-44b3-88ba-aa15cc6caaf1
8966,C006147,18,M,84822,Store K,80509,Clothing,955.67,0,7e663829-788d-4e65-9fbf-0f1128877b77
8210,C006148,25,F,15742,Store L,55427,Groceries,26.38,0,1cb6494e-4122-4dbb-9a60-853d0f83b533
4331,C006149,20,F,77375,Store M,46194,Clothing,21.93,0,86e04a2f-56ea-410c-a2d7-fe9626b83750
5430,C006150,31,M,93871,Store N,65989,Clothing,893.89,0,3bc5f17e-a6bb-48b6-87c9-efa905c58278
1693,C006151,34,F,90197,Store O,26863,Clothing,48.15,0,8058be65-a999-4373-b63f-1f0608468cbf
2771,C006152,51,F,21743,Store P,37533,Utilities,339.22,0,52aa9510-db45-44b4-b0ca-0bbf895442b1
4377,C006153,64,F,28891,Store Q,95650,Dining,924.79,0,51cdd83c-cb30-4851-8d1a-61d90cc14250
4927,C006154,23,F,38483,Store R,65511,Groceries,694.24,0,b0d38eb1-cd5d-4ecc-9a04-9c915b700ac1
3268,C006155,22,M,41135,Store S,99062,Travel,14722.38,1,c9fd6d5a-ba99-466e-8751-e6fcc709321e
9331,C006156,63,M,74058,Store T,91546,Luxury,14854.97,1,686ca129-18c1-4340-b3cd-24be2585cdd2
7565,C006157,68,M,21682,Store U,87740,Jewelry,9764.64,1,f54cbd59-27e6-47cb-ae3b-7cd242ef1f76
1696,C006158,58,M,22798,Store V,35275,Groceries,535.23,0,815a6c96-a237-4e61-af35-24e86f63a23a
1587,C006159,57,M,53919,Store W,45415,Electronics,633.67,0,3834fafd-eb3b-41f1-9d68-1146f82e7cd2
4681,C006160,46,F,24198,Store X,31750,Gifts,9585.73,1,0c30e15e-2cf8-4f0e-9046-0799d001c845
5448,C006161,52,M,65502,Store Y,47876,Clothing,797.41,0,082b17d7-9920-4172-9297-80b66292a503
5461,C006162,35,M,42104,Store Z,44489,Dining,328.53,0,858b0194-7e0f-41b5-86ad-a2e6ebcbfa32
7966,C006163,57,F,17603,Store A,78695,Dining,80.73,0,f69bcc07-4bc0-42db-85f8-a57869ec1656
2269,C006164,65,F,29009,Store B,92253,Electronics,209.44,0,35bca47c-c185-43f7-b7ad-c4712ff771ba
7250,C006165,47,F,48661,Store C,18855,Utilities,414.33,0,e3a31294-96f0-4bf4-aaec-028f2422e0f2
7462,C006166,32,M,39965,Store D,76759,Travel,18620.84,1,5e3da216-d42f-421c-9c79-9638d6bb36fb
3487,C006167,70,F,33784,Store E,78990,Travel,11236.43,1,815382ca-26b4-4ab4-9009-c58aa5ad2585
5802,C006168,32,F,39340,Store F,54459,Clothing,98.91,0,5107f14a-4d8d-4a00-8063-94de87dde5b4
2750,C006169,33,F,77689,Store G,56414,Utilities,204.49,0,716a1d2f-47fb-4e57-b657-98833370f383
7786,C006170,74,M,80297,Store H,37073,Electronics,549.02,0,5b43e3b5-0a90-40ea-8ca7-3c6a5199084d
6976,C006171,50,F,33569,Store I,65511,Dining,185.88,0,5a48d3dc-1f48-4d46-964a-72cb733c002b
1406,C006172,27,F,79102,Store J,51900,Clothing,73.32,0,ebd199c2-bfa0-4667-991e-0577476548f3
3576,C006173,36,M,59411,Store K,33199,Utilities,717.68,0,c6d1c264-3dc4-442e-a9df-5d198e4e86ff
2728,C006174,54,F,37254,Store L,64526,Jewelry,16765.21,1,5d537870-d46b-4b5f-9d3b-49b8d357f93e
6488,C006175,67,M,37160,Store M,42272,Luxury,17759.5,1,734cc21e-06e9-440e-8a64-e0869fff8ca3
6292,C006176,20,M,22206,Store N,47301,Clothing,845.49,0,44073bf4-3d53-4ac3-950c-17cc72481c26
2502,C006177,53,F,54211,Store O,73957,Dining,385.47,0,ed90fc09-b73d-431d-a909-40cf5518bdb2
938,C006178,21,M,11533,Store P,10005,Electronics,737.13,0,b587ed90-3be8-4eb7-8231-adfb91f98271
1756,C006179,28,F,81132,Store Q,53226,Electronics,587.7,0,aafcdde7-2ad4-4655-ab29-af91237d06cb
3391,C006180,58,F,96689,Store R,40208,Gifts,5350.46,1,4254ad01-71be-4e7d-bcf2-7019583f49cf
5817,C006181,50,F,52383,Store S,33103,Utilities,407.58,0,16e865b7-bbbe-4a1b-b481-f63d3d1387b6
1217,C006182,45,F,16358,Store T,84240,Electronics,62.35,0,5281531a-408c-4988-a7cb-2cf248d5a592
1204,C006183,49,M,64395,Store U,21452,Jewelry,6250.34,1,061a4b06-d0c8-4599-a5a2-aedbd62a7277
1891,C006184,74,F,42035,Store V,23558,Groceries,65.44,0,87c2c63e-be24-4703-b3c0-2788d0fa26c0
8583,C006185,80,F,44459,Store W,21008,Utilities,961.34,0,e6ded758-03bf-4116-a9b6-83e5e66b8e36
7689,C006186,33,F,51287,Store X,51936,Clothing,845.76,0,79891fec-3afb-4da0-a796-483af8f9d60d
6501,C006187,26,M,30137,Store Y,61885,Electronics,444.71,0,89cbb853-df0c-45ce-aff5-0d2da70c5a1d
6717,C006188,28,M,92017,Store Z,76156,Utilities,255.52,0,da05785b-f7eb-4505-8678-a7eda3a4d4b9
3747,C006189,23,F,47522,Store A,42315,Groceries,81.73,0,3fe6dc20-ca59-4ee2-b0b2-5c7a969d2071
8291,C006190,76,M,48941,Store B,55610,Utilities,436.88,0,58f223c3-ce04-4d94-b298-bec3d26c02de
2196,C006191,66,M,52057,Store C,17595,Utilities,604.35,0,285f43b6-c192-4394-8152-b2efef5fb254
4666,C006192,44,F,39689,Store D,88373,Clothing,799.13,0,c1868093-a7b4-4247-bffd-fbaaa1267e96
9194,C006193,78,F,83588,Store E,73850,Groceries,61.05,0,81fa96e9-4814-4210-be7e-85fe8d1abb35
7350,C006194,29,F,96938,Store F,18785,Groceries,423.69,0,6c4a07c2-86f4-4731-b3ec-491c0a63309b
9763,C006195,39,F,81240,Store G,81388,Utilities,977.09,0,5e6c8109-4983-4f26-ab4d-49890d6bac06
4399,C006196,57,F,50679,Store H,20134,Electronics,129.51,0,096c67a9-9485-4bec-a44e-66d081f5cb19
3630,C006197,65,M,67428,Store I,18814,Utilities,406.3,0,0050bbd7-246d-4113-b12d-64e0c9a38bf2
7767,C006198,54,F,44045,Store J,87576,Dining,282.3,0,53e11163-70c6-42e4-a27f-75fe20b9a037
6148,C006199,38,F,53671,Store K,33687,Electronics,142.7,0,37dd8d21-f70d-428e-aee1-203b4574a458
1064,C006200,50,F,56903,Store L,14529,Clothing,840.56,0,7b4e58e6-cf1d-4aa6-a073-0ad735d366c8
8831,C006201,34,F,59670,Store M,46687,Groceries,700.14,0,7e8a4140-b4af-48e5-a9e2-6a08ea3d5a48
9335,C006202,73,F,21715,Store N,77060,Electronics,417.44,0,9bd91526-db2f-4977-80f1-19a053ea5368
8744,C006203,46,M,31810,Store O,49994,Gifts,10536.01,1,ba5c85cb-bb5b-4b56-847e-dc98a24dd0f4
3276,C006204,70,F,50583,Store P,41497,Utilities,829.47,0,2c3b75ba-aac1-4012-8128-fb5b5d696628
977,C006205,57,M,75719,Store Q,73627,Clothing,99.88,0,637c9a53-c318-4201-97ed-445cac04a940
4070,C006206,27,F,30706,Store R,92812,Dining,155.36,0,f30d97b8-737f-4f51-989d-bb67491b75e3
6403,C006207,35,F,31316,Store S,18819,Gifts,18598.25,1,fbdd173d-698a-4744-8ed6-22647c697481
346,C006208,64,F,46595,Store T,97243,Gifts,17258.1,1,f130015c-0fb3-4943-93ef-bacd5c8a435c
4943,C006209,69,M,69655,Store U,55213,Electronics,777.13,0,015d477a-bf95-49bc-803a-e07aac049f98
2943,C006210,30,F,12497,Store V,72793,Groceries,627.74,0,0da57050-1e8a-4b2a-ae3e-2e5bbf224402
7405,C006211,44,F,23562,Store W,40915,Electronics,299.53,0,f8bc5be8-af3c-4d0a-8c8e-dae826981e96
1077,C006212,79,F,18757,Store X,70115,Electronics,935.44,0,0a13a891-09c7-424a-bc04-f0b61ec1d7e3
9364,C006213,27,F,98195,Store Y,10552,Groceries,496.95,0,d78490b8-b937-4ee7-aad5-65fc8a0810c8
3771,C006214,49,F,19018,Store Z,89718,Jewelry,9209.29,1,edb8de72-45db-4a12-b6f4-5157b0715987
5653,C006215,58,F,39277,Store A,23149,Travel,10483.62,1,cb86faff-587c-4b70-acfc-42d227371bfd
8425,C006216,62,F,54077,Store B,69849,Jewelry,5252.62,1,e76e5154-9d60-49f3-8242-34f3ba35e410
8049,C006217,20,M,92269,Store C,25155,Groceries,262.61,0,15cc49c3-0666-43b4-b5f3-89bcfc00a7aa
451,C006218,39,F,59250,Store D,85813,Groceries,196.08,0,de602794-64b9-49b6-be22-5f9929b7ddae
9555,C006219,44,F,93689,Store E,90212,Travel,7033.35,1,483ddec3-c6e9-447e-8368-18e1cb9cecb6
351,C006220,72,F,44572,Store F,19785,Groceries,41.82,0,a311027a-7e2b-4d32-8353-ff8e7f5ba9e4
9501,C006221,20,M,52020,Store G,30781,Utilities,234.61,0,cb8b4d9e-5a59-4326-be78-f1e07ea205e0
4005,C006222,50,M,67264,Store H,21970,Electronics,112.48,0,21a7f767-dd97-424a-9831-7f4c122a05ee
4679,C006223,19,F,14170,Store I,78800,Dining,54.69,0,c22e7737-3d6e-46a5-b53f-8c9de92d46a7
245,C006224,28,M,69449,Store J,84343,Utilities,145.95,0,372f70dc-a527-4b86-87cd-7e2a2f3e335b
4646,C006225,63,F,92321,Store K,40319,Dining,210.38,0,edd11e35-2a8d-430d-a8d3-444b4c548403
4735,C006226,27,F,51147,Store L,79763,Electronics,421.8,0,c471ce29-1270-46bc-8df8-1869e41eb62f
441,C006227,56,M,54944,Store M,36207,Clothing,587.86,0,842b9cca-2c3f-43a9-8550-4c104ffa4364
9660,C006228,72,F,34714,Store N,40290,Jewelry,9833.99,1,af8ddf15-a8b0-4311-81bb-46a782067920
5916,C006229,77,M,59294,Store O,97209,Groceries,149.85,0,c675c305-a3a9-4882-bd35-999402c84653
412,C006230,50,M,42711,Store P,19136,Luxury,19104.86,1,b9a195c5-ff82-4681-ba86-cd18f52322d6
814,C006231,75,M,10220,Store Q,14980,Electronics,519.71,0,6c5b2475-1a8f-4f40-bb2f-bf0176d6e1f6
4679,C006232,24,F,79776,Store R,99734,Groceries,744.46,0,4c0723c1-267d-4457-a6ae-9f0a06165b21
1731,C006233,32,F,49769,Store S,56344,Clothing,697.49,0,6a0816fb-7dcb-4729-8cfa-d5f73c092878
6644,C006234,43,F,71949,Store T,66799,Jewelry,9273.45,1,4accc096-0ad0-4025-8d4a-ee8bfa649d76
1975,C006235,28,F,87828,Store U,82907,Electronics,564.26,0,acc88823-cc55-4c5a-b19b-ccad6bb3952a
550,C006236,55,F,38604,Store V,61107,Electronics,606.14,0,4709282d-188c-4ae2-93bd-d67a9056ed85
1938,C006237,44,F,26771,Store W,75264,Clothing,358.27,0,f4720d28-7ef3-46bc-b4fe-e80ac52ec00e
204,C006238,71,F,71182,Store X,12396,Dining,674.06,0,3e9f8f85-9857-4fc0-a9a4-2758b984ba20
3589,C006239,56,M,86759,Store Y,12090,Electronics,792.77,0,2fab2cac-b43c-4d88-8667-e3be82e5213c
7084,C006240,24,F,42714,Store Z,61975,Jewelry,10463.16,1,3c753af9-f29c-46f1-8ed6-6b5f698b64ec
2537,C006241,18,F,40429,Store A,94449,Groceries,24.77,0,9c2a286c-6acb-4b2f-a6be-88115a59ebeb
5789,C006242,27,F,48759,Store B,99464,Gifts,10240.04,1,4c0bdbcb-bd45-4508-8aa2-cf4625e9f72e
8299,C006243,38,M,76095,Store C,46941,Clothing,125.65,0,43f7c002-54f4-44db-bdc6-2d1c4adba978
3812,C006244,32,M,11839,Store D,19251,Electronics,164.05,0,b3f90fbf-776c-4ebc-822c-fca62fdcf900
2702,C006245,47,M,77307,Store E,42126,Dining,372.29,0,8f80651a-392e-483f-acb6-8faba941b6d8
7826,C006246,47,F,34940,Store F,49727,Utilities,215.54,0,0cbc381d-8182-4f32-af33-60d17ce9f709
5975,C006247,25,M,17676,Store G,89021,Electronics,935.54,0,b4a1fa19-088f-4750-b9bb-027e4ed83c9b
3937,C006248,41,M,93988,Store H,19545,Jewelry,14792.04,1,d24e0c71-bacf-4ff1-93e7-6a3bd1c797c6
4091,C006249,36,F,26900,Store I,37275,Clothing,523.18,0,9b26a50c-d25c-42d6-ba29-ac7ec0c650d2
9150,C006250,20,F,71375,Store J,88902,Dining,19.63,0,f2cfdb9a-5956-498c-bf4b-e28fc5b5259c
6957,C006251,72,F,52180,Store K,18955,Jewelry,6554.27,1,ef847d3a-e694-426a-8b9b-795a80ca2d9a
9253,C006252,32,M,76196,Store L,38647,Clothing,790.59,0,55b3373c-5aca-484b-a07c-45d4d0035f50
2547,C006253,53,F,75913,Store M,77862,Utilities,395.85,0,419b20cd-ee3b-4417-9c32-857597dd28df
3737,C006254,23,F,21474,Store N,59610,Groceries,55.04,0,a62bfed8-b8eb-4fbe-b029-747dc3744d25
1673,C006255,74,F,10159,Store O,45340,Utilities,827.3,0,9e72a415-bb00-4106-85c3-410486927794
402,C006256,59,F,25929,Store P,56534,Groceries,309.62,0,1773788d-c034-488d-94e4-926e54b53a0d
8794,C006257,67,F,46942,Store Q,58702,Groceries,392.43,0,15cac76d-7023-430f-96ae-311df4f3740b
4314,C006258,65,F,12199,Store R,61691,Luxury,19615.54,1,f916b1ce-ec34-48db-9cb3-147f2bb1b5e8
6353,C006259,35,M,22980,Store S,79705,Electronics,25.36,0,aab1aff0-2af8-41a8-9ffc-cdfa5e8c60e3
8480,C006260,55,F,52997,Store T,19010,Jewelry,15819.87,1,3cde8638-3df4-433c-a571-f3db87c822aa
88,C006261,36,M,53359,Store U,16073,Utilities,949.4,0,69656285-6c04-4f56-93e9-900fc946ed79
7147,C006262,66,M,56006,Store V,71594,Dining,73.22,0,a2c7a487-cb88-482f-81bc-ae55c60fedb0
6280,C006263,67,F,16276,Store W,99393,Electronics,867.42,0,1bdfdf8a-f1e9-442f-9db3-5339196568c3
2206,C006264,47,M,28372,Store X,95911,Clothing,422.08,0,c0077965-f534-4dbc-813e-a8d8af6de5c0
2968,C006265,30,M,98697,Store Y,82344,Clothing,879.22,0,a45a9ce9-3162-40fc-a913-4ad0d964594e
4251,C006266,56,M,18168,Store Z,98107,Groceries,315.19,0,60ea0088-569f-401b-922c-610afbbf6943
3535,C006267,69,F,34966,Store A,83144,Electronics,982.84,0,0d9f2bee-3470-4d1f-9734-a329d8025890
8412,C006268,29,M,14915,Store B,23408,Electronics,650.58,0,c19966e3-f79e-473d-a8f6-9052ff083290
